title,content,thumbnail,category,publish_date_str,author_username
Winger Malaysia Faisal Halim Jadi Fokus Utama Persib,"Pelatih Persib Bandung Bojan Hodak mewaspadai ancaman winger Selangor FC, Faisal Halim pada laga Liga Champions Asia 2 (ACL2) di Stadion Gelora Bandung Lautan Api, Kamis (23/10).
Hodak menilai Faisal Halim saat ini dalam performa terbaiknya dan dapat merepotkan Persib apabila tidak diwaspadai.
""Mereka [Selangor] punya banyak pemain cepat, dan Faisal Halim saat ini sedang dalam performa terbaiknya, jadi itu bisa sangat berbahaya,"" kata Hodak dikutip dari laman Persib.
Selangor saat ini tengah dalam momentum positif setelah mencatat kemenangan pada pertandingan terakhirnya dengan skor 4-0 atas Negeri Sembilan di Piala FA Malaysia. Dalam laga itu Faisal Halim mencetak dua gol.
""Selangor tim yang bagus dan bermain dengan baik. Mereka menang kemarin dan punya banyak pemain berkualitas. Sekarang mereka juga punya pelatih baru yang sudah lama di Malaysia dan lebih memahami pemain lokal,"" kata Hodak.
Untuk itu, Hodak menilai lini pertahanan Persib perlu tampil disiplin dan solid guna meredam ancaman serangan Selangor yang cukup tajam musim ini.
""Selangor mencetak banyak gol di setiap pertandingan, tetapi mereka juga kebobolan banyak gol. Jadi, kami perlu menemukan cara terbaik untuk mengatasinya,"" ucap Hodak.
""Jika kami ingin menang, kami harus bertahan dengan baik dan melihat bagaimana memecahkan masalah di lapangan,"" kata Hodak menambahkan.
Saat ini, Selangor berada di posisi juru kunci Grup H tanpa poin setelah kalah dalam dua pertandingan, sementara Persib Bandung di posisi kedua dengan empat poin.",https://akcdn.detik.net.id/visual/2024/02/26/gol-terbaik-piala-asia-2023-dicetak-faisal-halim_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 12:33 WIB",CNN Indonesia
Apakah Leverkusen vs PSG 2-7 Jadi Rekor Gol Terbanyak dalam Satu Laga?,"Bayer Leverkusen dikalahkan Paris Saint-Germain dengan skor 2-7 dalam laga Liga Champions, Rabu (22/10) dini hari WIB. Apakah skor tersebut jadi rekor gol terbanyak dalam satu laga Liga Champions?
Ada sembilan gol yang terciota dalam laga Leverkusen vs PSG. Meski masuk dalam jajaran rekor gol terbanyak, jumlah sembilan gol itu tidak istimewa. Sudah ada tujuh laga lainnya yang berakhir dengan catatan sembilan gol.
PSG bahkan sudah dua kali menang dengan skor 7-2 sebelumnya. Momen tersebut terjadi ketika mereka mengalahkan Rosenborg di tahun 2000 dan kemudian menaklukkan Maccabi Haifa pada 2022.
Rekor gol terbanyak dalam satu pertandingan adalah 12 gol. Momen itu terjadi ketika Borussia Dortmund mengalahkan Legia Warszawa dengan skor 8-4 di tahun 2016. Skor 8-4 itu tak umum di dunia sepak bola dan sangat jarang terjadi.
Di bawah catatan 12 gol, ada torehan 11 gol. Momen itu terjadi saat Bayern Munchen mengalahkan GNK Dinamo dengan skor 9-2 di 2024 dan AS Monaco menaklukkan Deportivo La Coruna, 8-3 di 2003.
Dalam urutan berikutnya yaitu 10 gol ada laga fenomenal yaitu Bayern Munchen mengalahkan Barcelona dengan skor 8-2 pada perempat final Liga Champions 2020. Laga tersebut juga jadi laga dengan rekor gol terbanyak di fase knock out hingga saat ini.
Pada laga Leverkusen vs PSG, distribusi gol terbilang merata. Desire Doue mencetak dua gol sedangkan lima gol lainnya disumbangkan oleh Willian Pacho, Khvicha Kvaratskhelia, Nuno Mendes, Ousmane Dembele, dan Vitinha.
Kemenangan telak ini juga mengantar PSG ke puncak klasemen Liga Champions. PSG unggul selisih gol atas Inter Milan dan Arsenal yang juga punya nilai sembilan di tangan.",https://akcdn.detik.net.id/visual/2025/10/22/leverkusen-vs-psg-1761104434779_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 12:07 WIB",CNN Indonesia
Pengamat Malaysia: FAM seperti 'Pesuruh di Kantor',"Pengamat olahraga Malaysia, Datuk Dr Pekan Ramli menyebut Asosiasi Sepak Bola Malaysia (FAM) saat ini seperti 'pesuruh di kantor' karena tidak mengelola langsung tim nasional.
Pekan Ramli menekankan bahwa hukuman FIFA harus dijadikan sebagai pelajaran besar bagi para pemimpin FAM, tidak hanya bagi pengurus saat ini, tetapi juga bagi mereka yang akan memimpin di masa depan.
Menurutnya, FAM seharusnya mengelola timnas sendiri dan tidak menyerahkan tanggung jawab kepada pihak luar seperti manajemen skuad nasional (Malaysia NT).
Ia mengatakan bahwa ketika masalah seperti saat ini muncul, FAM akhirnya menjadi pihak yang harus disalahkan.
""Pelajaran bagi manajemen FAM saat ini, dan juga pelajaran penting bagi manajemen FAM di masa mendatang. FAM perlu mengelola tim nasional sendiri, jangan menyerahkannya kepada orang lain. Saat ini, FAM seperti 'pesuruh kantor', seperti pesuruh,"" ucap Datuk Dr Pekan Ramli dikutip dari Sinar Harian.
""Pada akhirnya, ketika menyangkut masalah seperti ini, mudah bagi orang untuk menyalahkan FAM,"" ujar Pekan Ramli menambahkan.
Sebelumnya, FAM dan Badan Timnas Malaysia (Malaysia NT) menggelar konferensi pers untuk menjelaskan perkembangan terkini terkait hukuman FIFA dan proses banding yang tengah berlangsung.
Namun, konferensi pers tersebut gagal menjawab beberapa pertanyaan kunci, sehingga menuai kritik dari para pendukung.
Sementara itu, Pekan juga mengingatkan agar pemberhentian sementara Sekjen FAM jangan dijadikan alasan untuk menutupi kelemahan FAM dalam penanganan masalah ini.
""Mereka bilang FAM yang pilih pemain, dan sebagainya. Jangan bohongi kami. Jangan bohongi suporter sepak bola lokal,"" ujar Pekan.
Sebelumnya, FAM dan tujuh pemain naturalisasi dihukum dan disanksi denda oleh Komite Disiplin FIFA setelah terbukti melanggar Pasal 22 Kode Disiplin FIFA (FDC) terkait pemalsuan dokumen.",https://akcdn.detik.net.id/visual/2025/09/28/fam-1759016400086_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 11:46 WIB",CNN Indonesia
7 Rumor Liar Calon Pelatih Timnas Indonesia,"Nama kandidat pelatih Timnas Indonesia bertebaran di jagad maya. Berikut daftar tujuh rumor liar tentang calon pelatih skuad Garuda.
Setelah PSSI resmi berpisah dengan Patrick Kluivert, sampai saat ini belum ada pernyataan resmi tentang nama pengganti di kursi kepelatihan. Ketua Umum PSSI, Erick Thohir masih irit bicara soal ini ketika ditanya wartawan.
Alhasil kabar burung menyebar begitu dinamis. Banyak nama beredar dari berbagai negara dari sesama Asia hingga Eropa.
Publik sekaligus bertanya-tanya tentang kepastian sosok pelatih Timnas Indonesia. Sebab ada agenda penting seperti FIFA Matchday yang akan bergulir November mendatang.
Berikut daftar tujuh rumor liar calon pelatih Timnas Indonesia.
Mantan pelatih Timnas Indonesia, Shin Tae Yong kembali kembali mencuat. Tak sedikit warganet yang berharap STY kembali ke Timnas Indonesia.
Pengalaman STY bersama skuad Garuda tak perlu diragukan lagi. Meski tak membuahkan trofi, pelatih 54 tahun itu membawa tim Merah Putih ke berbagai pencapaian bersejarah.
Secara terang-terangan, STY juga membuka hati jika tawaran datang dari Timnas Indonesia. Namun sampai saat ini tak ada komunikasi resmi antara PSSI dengan dirinya.
Pelatih senior asal Jepang, Akira Nishino dipercaya masuk radar kandidat pelatih Timnas Indonesia. Pengalaman panjang plus pengetahuan sepak bola Asia Tenggara bisa jadi faktor kuat.
Juru taktik 70 tahun itu sudah melatih sejak 1991 dari timnas Jepang junior hingga senior. Plus klub-klub Negeri Sakura juga pernah ditangani.
Pernah memimpin timnas Jepang di Piala Dunia 2018 juga jadi rekam jejak menjanjikan. Jabatan terakhirnya adalah melatih timnas Thailand dari level junior sampai senior.
Baca di halaman berikutnya>>>
Pelatih asal Belanda, Frank de Boer diisukan jadi calon pelatih Timnas Indonesia setelah Simon Tahamata mengunggah foto kebersamaannya.
Frank de Boer pernah melatih Inter Milan pada 2016 lalu ketika Erick Thohir jadi presiden klub. Artinya mereka sudah punya kedekatan tersendiri.
Saat ini Frank de Boer belum melatih tim apapun sejak dua tahun lalu. Terakhir yang ditanganinya adalah Al Jazira, klub Liga Uni Emirat Arab.
Tak dinyana pelatih Persib Bandung, Bojan Hodak disebut-sebut layak melatih Timnas Indonesia. Pengalaman panjang di sepak bola Indonesia dan Asia Tenggara dapat jadi alasannya.
Pelatih 54 tahun itu membawa kejayaan bagi Persib dengan gelar juara Liga 1 dua kali beruntun. Eks juru taktik PSM Makassar itu juga sukses bersama klub-klub Malaysia yang pernah dinahkodainya.
Faktor ini memperkuat posisi Bojan Hodak jika melatih Timnas Indonesia. Pendekatannya terhadap pemain dapat jadi nilai lebih untuk skuad Garuda.
Pelatih asal Uzbekistan, Timur Kapadze dirumorkan jadi calon pelatih Timnas Indonesia. Akan ada penyegaran jika juru racik strategi 44 tahun itu merapat ke tim Merah Putih.
Timur Kapadze sukses membawa Uzbekistan lolos ke Piala Dunia 2026. Saat ini posisinya adalah asisten pelatih saat Fabio Cannavaro datang.
Meski tak punya pengalaman bersama Indonesia atau Asia Tenggara, Timur Kapadze pernah berhadapan dengan Timnas Indonesia U-23 di Piala Asia U-23 2024.
Pelatih asal Spanyol, Jesus Casas disebut-sebut pantas melatih Timnas Indonesia. Pengalaman jadi asisten Luis Enrique dan membawa sukses tim yang dilatihnya dapat jadi pertimbangan.
Jesus Casas punya filosofi khas, yakni penguasaan bola, high-press, dan rotasi dinamis. Ia pernah melatih timnas Irak pada 2022 dan juara Piala Teluk Arab 2023.
Rekam jejak ini dipandang layak untuk Timnas Indonesia. Dengan pengalaman melatih tim level tinggi, Jesus Casas diharapkan turut bisa membawa Timnas Indonesia naik kelas.
Bernardo Tavares belum melatih tim apapun setelah berpisah dari PSM Makassar musim ini. Profesionalisme tinggi dan pengetahuan sepak bola Indonesia dapat jadi nilai lebih.
Tiga tahun juru taktik asal Portugal itu melatih PSM Makassar dengan satu gelar juara Liga 1. Karakter disiplin dapat membentuk mental pemain Timnas Indonesia.
Di satu sisi, pribadi yang ceplas-ceplos di depan awak media dapat jadi tantangan tersendiri bagi PSSI. Namun jika kualitas yang dipertimbangkan, Tavares bisa jadi salah satunya.",https://akcdn.detik.net.id/visual/2024/01/23/konferensi-pers-jelang-jepang-vs-indonesia_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 11:20 WIB",CNN Indonesia
Pesan Berkelas Legenda Real Madrid untuk Mbappe Jelang El Clasico,"Bintang Real Madrid, Kylian Mbappe, mendapat dukungan dari mantan kapten sekaligus legenda klub, Sergio Ramos, menjelang El Clasico pertama musim ini yang akan digelar pada Minggu (26/10),
Dalam wawancara dengan program olahraga Spanyol El Chiringuito, Ramos memberikan pesan untuk Mbappe, yang akan menghadapi El Clasico pertamanya bersama Real Madrid di Santiago Bernabeu.
""El Clasico mendatang? Kalian sudah tahu hatiku putih sampai mati. Semoga Madrid menang dan saudaraku Kyky [Kylian Mbappe] tampil hebat,"" ujar Ramos dikutip dari Si.com.
""Saya akan berbicara dengan Kylian Mbappe mulai sekarang hingga laga Clasico dan memotivasinya untuk pertandingan tersebut,"" kata Ramos menambahkan.
Ramos yang sempat menjadi rekan setim Mbappe di Paris Saint-Germain dikenal sebagai sosok yang memiliki jika kepemimpinan di lapangan dan ruang ganti.
Dukungan dari Ramos ini diharapkan bisa menambah motivasi sang penyerang Prancis tersebut yang kini menjadi andalan utama Los Blancos.
Mbappe sendiri menjalani awal musim yang luar biasa sejak bergabung dengan Real Madrid. Ia sudah mencetak 15 gol dan dua assist dari 11 pertandingan yang telah dijalani.
Catatan ini menjadikannya pemain Real Madrid pertama yang mampu mencetak dua digit gol dalam sembilan laga awal La Liga setelah Cristiano Ronaldo.
Sementara itu dalam empat pertemuan melawan Barcelona sepanjang 2024, Real Madrid selalu kalah, termasuk di final Copa del Rey dan Piala Super Spanyol yang berujung pada treble domestik bersejarah bagi Barcelona.",https://akcdn.detik.net.id/visual/2025/08/25/real-oviedo-vs-real-madrid-1756070260884_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 11:00 WIB",CNN Indonesia
Jersey Calvin Verdonk Ludes Terjual di Lille,"Jersey pemain naturalisasi Timnas Indonesia, Calvin Verdonk, dilaporkan terjual habis di klub Prancis, Lille.
Kabar ini diketahui melalui unggahan video di Instagram Lille yang berkolaborasi dengan konten kreator Mathias pada Selasa (21/10) malam WIB.
Dalam video tersebut, Mathias terlihat mewawancarai Verdonk setelah pertandingan. Di momen tersebut, Mathias mengungkapkan bahwa dia tidak bisa membeli jersey dengan nama punggung Calvin Verdonk di toko resmi Lille, karena semua stok jersey tersebut telah habis terjual.
""Beberapa hari yang lalu, saya datang ke toko [merchandise Lille], dan saya ingin mengecek jersey kamu. Saya bertanya, bagaimana penjualan untuk pemain Indonesia [Verdonk]? Dan mereka bilang, sudah habis terjual,"" ujar Mathias dalam video.
Mathias juga menambahkan bahwa bukan hanya dirinya yang gagal mendapatkan jersey Verdonk, tetapi ada seorang wanita asal Indonesia yang juga mengalami hal yang sama.
""Saat itu, ada seorang wanita Indonesia. Ayahnya bekerja untuk PSSI. Dia mencari jersey kamu, tapi ternyata sudah terjual habis, sebenarnya hanya [cari jersey] ketiga atau keempat,"" kata Mathias.
Mathias juga menyebutkan jersey keempat Lille dengan warna merah dianggap sangat cocok dengan warna kota Lille yaitu merah dan putih.
""Jersey keempat, itu sangat bagus, ya. Warna kota Lille, merah dan putih,"" ucap Mathias.",https://akcdn.detik.net.id/visual/2025/09/02/soccer-1756747471136_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 10:07 WIB",CNN Indonesia
5 Calon Lawan Timnas Indonesia di FIFA Matchday: Malaysia Favorit,"Sedikitnya ada lima negara yang bisa jadi calon lawan uji coba Timnas Indonesia di FIFA Matchday November 2025. Berikut lima calon lawan potensial skuad Garuda.
Setelah gagal lolos Piala Dunia 2026, Timnas Indonesia harus mencari lawan uji tanding di FIFA Matchday periode 10-18 November 2025.
PSSI dipastikan tak bisa memilih negara-negara asal Eropa dan Amerika Utara dan Tengah. Sebab, pada November 2025, Kualifikasi Piala Dunia 2026 masih bergulir di zona UEFA, CONCACAF, dan sebagian CAF (Afrika).
Artinya, Timnas Indonesia bisa menantang negara-negara ASEAN, Amerika Selatan atau sejumlah negara Asia yang sudah dinyatakan lolos Piala Dunia 2026.
Sebelum beruji coba, PSSI harus memastikan pelatih baru atau caretaker untuk memimpin tim Merah Putih setelah berpisah dengan Patrick Kluivert beserta jajarannya.
Lantas, siapa saja negara yang mungkin dijajal Timnas Indonesia pada November 2025?
Berikut 5 calon lawan Timnas Indonesia pada November 2025:
Malaysia jadi salah satu negara yang bisa dijajal Timnas Indonesia karena mereka belum punya lawan. Skuad asuhan Peter Cklamovski ini hanya menghadapi Nepal di lanjutan Kualifikasi Piala Asia 2027 pada 18 November 2025.
Dengan demikian Timnas Indonesia dan Malaysia bisa saja berunding untuk mencari jadwal pertandingan antara 10-14 November 2025.
Laga ini juga dapat dimanfaatkan untuk mendongkrak ranking FIFA Timnas Indonesia. Saat ini Indonesia berada di posisi 122 dunia, tertinggal tiga anak tangga dari Malaysia yang berada di peringkat 119.
Baca di halaman berikutnya>>>
Thailand juga masuk daftar lawan potensial bagi Indonesia karena hanya memiliki satu pertandingan pada November. Tim Gajah Perang bakal bertandang ke markas Sri Lanka di lanjutan matchday kelima Grup D babak ketiga Kualifikasi Piala Asia 2027 pada 18 November 2025.
Situasi ini bisa dimanfaatkan PSSI untuk beruji tanding. Terlebih Ketua Umum PSSI Erick Thohir memiliki hubungan baik dengan Ketua Umum Federasi Sepakbola Thailand, Madam Pang.
Thailand juga belum pernah bertemu Timnas Indonesia senior sejak diperkuat banyak pemain diaspora.
Indonesia punya hubungan baik dengan Yordania. Kali terakhir kedua tim bertemu pada laga uji coba di Stadion Internasional Aman, 19 Juni 2019. Kala itu Indonesia dipaksa menyerah 1-4.
Direktur Teknik PSSI Alexander Zwiers juga pernah menjabat sebagai Direktur Teknik Yordania pada 2019-2025. Kondisi ini semakin memperbesar potensi bertemunya Timnas Indonesia dengan Yordania yang berstatus runner-up Piala Asia 2023.
Kirgistan yang kini menempati peringkat 106 dunia, juga bisa jadi salah satu opsi terbaik. Apalagi negara Asia Tengah ini belum memiliki agenda pertandingan pada November 2025.
Peluang Indonesia untuk mengalahkan Kirgistan cukup terbuka mengingat sudah bisa bersaing dengan tim-tim kuat Asia lainnya di Kualifikasi Piala Dunia 2026.
Palestina juga bisa jadi alternatif untuk beruji coba. Mereka akan turun di ajang FIFA Arab Cup pada akhir November 2025.
Sebelum tampil di ajang dua tahunan tersebut, PSSI bisa saja mengajak Federasi Sepakbola Palestina (FPF) untuk menggelar laga Timnas Indonesia vs Palestina.
Pada Juni 2023, kedua tim pernah bertemu di Surabaya lewat hasil imbang 0-0. Laga menghadapi Palestina juga dapat dijadikan momentum meningkatkan peringkat FIFA Timnas Indonesia. Pasalnya, Palestina kini menempati peringkat 99 dunia, jauh di atas Timnas Indonesia yang menduduki posisi 122 dunia.",https://akcdn.detik.net.id/visual/2025/09/27/timnas-malaysia-vs-vietnam-1758939797828_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 09:41 WIB",CNN Indonesia
3 Laga Sengit Wakil Indonesia di Babak Pertama French Open Rabu,"Tiga wakil Indonesia akan menghadapi laga sengit di babak pertama French Open 2025, Rabu (22/10). Berikut tiga laga tersebut.
French Open memasuki hari kedua babak pertama. Para wakil Indonesia bakal berjuang merebut tiket lolos ke babak 16 besar menyusul Alwi Farhan dan kawan-kawan yang sudah lebih dulu lolos sehari sebelumnya.
Dalam upaya meraih tiket menuju babak 16 besar tersebut, ada sejumlah laga sengit yang bakal dijalani oleh wakil Indonesia. Berikut tiga laga sengit yang bakal dihadapi oleh wakil Indonesia:
1. Putri Kusuma Wardani vs Tomoka Miyazaki
Sebagai unggulan ketujuh, Putri Kusuma Wardani jelas mendapat drawing yang kurang baik ketika harus berjumpa Tomoka Miyazaki di babak pertama. Pasalnya Tomoka saat ini berstatus sebagai ranking delapan dunia, persis di bawah Putri KW.
Dari rekor pertemuan, Putri KW unggul 3-2 atas Tomoka. Namun dalam pertemuan terakhir di Denmark Open pekan lalu, Putri KW kalah dari Tomoka lewat rubber game dengan skor 21-15, 12-21, 17-21.
2. Leo Rolly Carnando/Bagas Maulana vs Aaron Chia/Soh Wooi Yik
Leo/Bagas yang sedang dalam tren menurun langsung menghadapi ujian berat di babak pertama French Open. Mereka bertemu Aaron Chia/Soh Wooi Yik yang jadi unggulan kedua.
Aaron/Soh juga dalam kondisi kecewa karena kalah dari Muhammad Rian Ardianto/Rahmat Hidayat di babak pertama Denmark Open pekan lalu.
Dari rekor pertemuan, Aaron/Soh unggul 1-0 atas Leo/Bagas.
3. Muhammad Rian Ardianto/Rahmat Hidayat vs Chirag Shetty/Satwiksairaj Rankireddy
Rian/Rahmat langsung punya kesempatan membalas kekalahan dari Chirag Shetty/Satwiksairaj Rankireddy di babak pertama French Open. Pekan lalu, Rian/Rahmat mampu menembus babak perempat final tetapi kalah dari ganda India tersebut.
Kali ini, Rian/Rahmat punya peluang untuk menunjukkan kemampuan terbaik melawan Shetty/Rankireddy. Namun hal itu tentu tidak akan berjalan mudah lantaran Shetty/Rankireddy merupakan ganda yang berbahaya bila tampil di level terbaik.",https://akcdn.detik.net.id/visual/2025/10/15/rian-ardianrahmat-hidayat-di-laga-babak-pertama-denmark-open-2025-1760529682786_169.jpeg?w=650&q=90,raket,"Rabu, 22 Okt 2025 09:21 WIB",CNN Indonesia
"Masa Bahagia Arsenal, Perkasa di Dua Kompetisi","Arsenal sedang menjalani masa-masa bahagia di awal musim ini. Mereka perkasa di Liga Inggris dan juga Liga Champions.
Dalam matchday ketiga Liga Champions, Arsenal menghadapi Atletico Madrid di Stadion Emirates, Rabu (22/10) dini hari WIB. Dalam laga big match tersebut, Arsenal bisa meraih kemenangan dengan skor 4-0.
Kemenangan tersebut membuat Arsenal masih meneruskan catatan 100 persen menang di Liga Champions. The Gunners mengoleksi sembilan poin dari tiga laga yang telah dimainkan.
Hebatnya lagi, Arsenal belum kebobolan dalam tiga laga yang telah dimainkan. Viktor Gyokeres dan kawan-kawan ada di posisi ketiga, kalah selisih gol dari Paris Saint-Germain dan Inter Milan yang juga mencatat poin sempurna.
Torehan impresif Arsenal di Liga Champions selaras dengan kinerja mereka di Liga Inggris. Di kompetisi tersebut, Arsenal saat ini berstatus sebagai pemuncak klasemen. Arsenal mengoleksi 19 poin dari delapan laga, unggul tiga angka dari Manchester City yang ada di posisi kedua.
Dengan catatan manis di dua kompetisi tersebut, Arsenal bisa berharap banyak mengakhiri musim ini dengan prestasi. Arsenal terakhir kali juara Liga Inggris pada musim 2002/2003 sedangkan di ajang Liga Champions,Arsenal belum pernah merasakan gelar juara.
Namun untuk bisa mewujudkan harapan tersebut tentu tidak akan mudah. Pesaing-pesaing kuat ada dan bakal mengganggu misi Arsenal di dua kompetisi tersebut.
Dalam beberapa musim terakhir, Arsenal memang makin menunjukkan diri sebagai salah satu pesaing serius di tiap kompetisi yang diikuti. Namun mereka tak mampu jadi juara Liga Inggris dan Liga Champions karena sejumlah masalah, termasuk inkonsistensi permainan yang juga disebabkan badai cedera di paruh kedua kompetisi.",https://akcdn.detik.net.id/visual/2025/10/22/soccer-champions-ars-atm-1761082189359_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 08:55 WIB",CNN Indonesia
Jadwal Babak Pertama French Open Rabu 22 Oktober,"Sejumlah wakil Indonesia berlaga di babak pertama French Open 2025 pada Rabu (22/10). Berikut jadwal lengkapnya.
Juara Denmark Open 2025 Jonatan Christie akan memulai aksinya pada hari ini. Menariknya, ia kembali menghadapi Kenta Nishimoto di babak pertama.
Kenta Nishimoto termasuk lawan yang paling sering dijumpai oleh Jonatan. Total sudah ada 22 laga berlangsung di antara keduanya dengan Jonatan memenangkan 13 pertarungan berbanding 9 kekalahan.
Untuk tahun ini saja, Jonatan dan Kenta Nishimoto sudah bertemu lima kali. Jonatan meraih empat kemenangan dan menelan satu kekalahan.
Laga sengit juga bakal dihadapi oleh Putri Kusuma Wardani. Sebagai unggulan ketujuh, Putri KW harus menghadapi pebulutangkis muda Jepang, Tomoka Miyazaki di babak pertama.
Runner up Denmark Open, Fajar Alfian/Muhammad Shohibul Fikri yang jadi unggulan kedelapan akan memulai aksi mereka dengan menghadapi Huang Di/Liu Yang dari China.
Sedangkan Leo Rolly Carnando/Bagas Maulana dan Muhammad Rian Ardianto/Rahmat Hidayat bakal menghadapi ujian berat. Leo/Bagas akan bertarung melawan unggulan kedua Aaron Chia/Soh Wooi Yik sementara Rian/Rahmat berduel lawan unggulan keenam Satkwiksairaj Rankireddy/Chirag Shetty.
Amri Syahnawi/Nita Violina Marwah juga bertemu pemain unggulan yaitu Goh Soon Huat/Lai Shevon Jemie yang berstatus unggulan kedelapan ganda campuran. Sedangkan Sabar Karyaman Gutama/M. Reza Pahlevi bakal bertarung melawan Kenya Mitsuhasi/Hiroki Okamura.
Lapangan 1 (Mulai 15.00 WIB)
Putri Kusuma Wardani vs Tomoka Miyazaki (urutan ke-2)
Fajar Alfian/Muhammad Shohibul Fikri vs Huang Di/Liu Yang (urutan ke-9)
Leo Rolly Carnando/Bagas Maulana vs Aaron Chia/Soh Wooi Yik (urutan ke-11)
Lapangan 2 (Mulai 15.10 WIB)
Muhammad Rian Ardianto/Rahmat Hidayat vs Satwiksairaj Rankireddy/Chirag Shetty (urutan ke-11)
Lapangan 3 (Mulai 15.10 WIB)
Jonatan Christie vs Kenta Nishimoto (urutan ke-3)Amri Syahnawi/Nita Violina Marwah vs Goh Soon Huat/Lai Shevon Jemie (urutan ke-4)
Lapangan 4 (Mulai 15.10 WIB)
Sabar Karyaman Gutama/Muhammad Reza Pahlevi vs Kenya Mitsuhashi/Hiroki Okamura",https://akcdn.detik.net.id/visual/2025/08/30/putri-kusuma-wardani-1756508203828_169.jpeg?w=650&q=90,raket,"Rabu, 22 Okt 2025 08:35 WIB",CNN Indonesia
Kronologi Pemain Olympiakos Kartu Merah Usai Diving Pemain Barcelona,"Pemain Olympiakos, Santiago Hezze harus rela keluar lapangan akibat kartu merah dalam laga lawan Barcelona di ajang Liga Champions, Rabu (22/10). Berikut kronologi kartu merah kontroversial tersebut.
Momen kontroversial tersebut terjadi di menit ke-57. Saat itu Olympiakos baru saja mencetak satu gol balasan lewat penalti Ayoub El Kaabl dan tengah bersemangat memburu gol kedua untuk menyamakan kedudukan.
Namun kartu merah Hezze membuat Olympiakos mengalami kerugian besar. Dan makin pahit, kartu merah Hezze itu penuh kontroversi.
Insiden tersebut bermula saat Hezze menguasai bola di pinggir lapangan. Ia kemudian mendapat pegangan alias pelukan dari Marc Casado yang coba menghalangi pergerakan Hezze.
Dalam situasi tersebut, tangan Hezze mengayun ke belakang sebagai refleks untuk lepas dari cengkeraman Casado. Saat tangan mengayun ke belakang, dari tayangan ulang, terlihat bahwa ayunan tangan tidak mengenai Casado. Ataupun kalau mengenai, hanya sentuhan ringan. Bukan seperti tamparan atau sikutan telak.
Namun Casado menggelepar kesakitan. Wasit Urs Schnyder bereaksi dan langsung memberikan kartu kuning kedua. Hezze pun harus keluar lapangan.
Ironisnya, wasit Schnyder tidak mengambil keputusan untuk melihat tayangan ulang di monitor VAR pada insideni ini. Padahal seharusnya Casado yang dikenai pelanggaran karena menahan laju Hezze atau bahkan layak mendapat kartu karena melakukan diving.
Setelah kehilangan satu pemain, ritme permainan Olympiakos tidak lagi sama. Mereka kesulitan mengimbangi Barcelona.
Barcelona bisa menggelontorkan empat gol tambahan dan mengakhiri laga dengan skor 6-1. Kartu merah Hezze jelas jadi momen krusial di laga tersebut.",https://akcdn.detik.net.id/visual/2025/10/22/barcelona-vs-olympiakos-1761090540658_169.jpeg?w=650&q=90,sepakbola,"Rabu, 22 Okt 2025 08:20 WIB",CNN Indonesia
